Frequency (Hz)	Level (dB)
588.867188	-61.705414
589.843750	-63.216202
590.820312	-62.015530
591.796875	-61.918606
592.773438	-61.245975
593.750000	-61.990517
594.726562	-60.854820
595.703125	-61.618092
596.679688	-62.358948
597.656250	-60.557831
598.632812	-62.717030
599.609375	-61.774166
600.585938	-63.079380
601.562500	-62.009232
602.539062	-62.184376
603.515625	-61.739643
604.492188	-62.690548
605.468750	-63.143982
606.445312	-63.058575
607.421875	-60.454483
608.398438	-61.817425
609.375000	-62.735577
610.351562	-62.886105
611.328125	-62.117790
612.304688	-62.442631
613.281250	-62.371925
614.257812	-62.295074
615.234375	-63.421070
616.210938	-61.738667
617.187500	-62.863480
618.164062	-62.538681
619.140625	-63.005714
620.117188	-62.704624
621.093750	-62.090950
622.070312	-63.762585
623.046875	-63.171703
624.023438	-62.274769
625.000000	-62.434151
625.976562	-62.536301
626.953125	-63.420479
627.929688	-61.523193
628.906250	-61.933701
629.882812	-62.616718
630.859375	-62.483280
631.835938	-61.195824
632.812500	-61.302540
633.789062	-62.284504
634.765625	-62.028595
635.742188	-61.097218
636.718750	-61.379147
637.695312	-62.158749
638.671875	-61.353966
639.648438	-61.848526
640.625000	-61.245094
641.601562	-60.822567
642.578125	-61.844448
643.554688	-61.245190
644.531250	-61.026226
645.507812	-61.154682
646.484375	-60.911667
647.460938	-60.794479
648.437500	-59.926323
649.414062	-59.788052
650.390625	-60.479507
651.367188	-59.566696
652.343750	-59.767723
653.320312	-59.520706
654.296875	-59.099598
655.273438	-59.674187
656.250000	-59.062817
657.226562	-58.973763
658.203125	-60.018444
659.179688	-59.171585
660.156250	-58.293777
661.132812	-58.243603
662.109375	-58.526039
663.085938	-58.415642
664.062500	-56.486912
665.039062	-57.211246
666.015625	-57.578423
666.992188	-56.842808
667.968750	-55.380939
668.945312	-57.366821
669.921875	-57.132004
670.898438	-56.673912
671.875000	-56.984058
672.851562	-56.549835
673.828125	-56.451565
674.804688	-57.153652
675.781250	-57.213203
676.757812	-57.558506
677.734375	-58.658306
678.710938	-59.042908
679.687500	-57.744820
680.664062	-58.009377
681.640625	-58.691975
682.617188	-58.071274
683.593750	-59.174038
684.570312	-59.549446
685.546875	-60.120293
686.523438	-60.304337
687.500000	-61.119282
688.476562	-60.763805
689.453125	-60.999420
690.429688	-61.708549
691.406250	-60.062077
692.382812	-61.623962
693.359375	-61.128254
694.335938	-62.328045
695.312500	-62.389519
696.289062	-61.817276
697.265625	-62.181793
698.242188	-61.559052
699.218750	-61.696514
700.195312	-62.912010
701.171875	-63.437759
702.148438	-64.459816
703.125000	-63.109077
704.101562	-64.009895
705.078125	-64.452354
706.054688	-63.176960
707.031250	-64.193428
708.007812	-64.870140
708.984375	-64.359001
709.960938	-63.926731
710.937500	-64.830566
711.914062	-64.581573
712.890625	-65.261086
713.867188	-65.794525
714.843750	-65.865555
715.820312	-65.701157
716.796875	-66.687599
717.773438	-65.458084
718.750000	-64.836555
719.726562	-66.283745
720.703125	-65.227112
721.679688	-65.347908
722.656250	-64.901573
723.632812	-64.797653
724.609375	-66.652832
725.585938	-66.117378
726.562500	-66.599571
727.539062	-65.099060
728.515625	-66.157822
729.492188	-66.134293
730.468750	-67.132751
731.445312	-67.107994
732.421875	-66.831230
733.398438	-66.137970
734.375000	-66.439018
735.351562	-65.569527
736.328125	-67.287605
737.304688	-67.427010
738.281250	-66.072762
739.257812	-67.994263
740.234375	-66.526802
741.210938	-66.889297
742.187500	-67.732338
743.164062	-67.037857
744.140625	-67.149170
745.117188	-66.576881
746.093750	-67.477844
747.070312	-67.183167
748.046875	-67.075035
749.023438	-67.381989
750.000000	-67.641907
750.976562	-67.400917
751.953125	-66.995361
752.929688	-67.636047
753.906250	-68.342545
754.882812	-69.408424
755.859375	-66.762505
756.835938	-67.377464
757.812500	-67.797256
758.789062	-68.082008
759.765625	-67.489357
760.742188	-67.164528
761.718750	-68.528374
762.695312	-68.056976
763.671875	-68.487305
764.648438	-69.001579
765.625000	-67.495415
766.601562	-68.265175
767.578125	-68.133499
768.554688	-67.425354
769.531250	-67.528923
770.507812	-67.828049
771.484375	-67.115738
772.460938	-66.991928
773.437500	-68.342422
774.414062	-69.046593
775.390625	-70.441765
776.367188	-69.128868
777.343750	-69.237999
778.320312	-68.642433
779.296875	-69.598938
780.273438	-68.419624
781.250000	-68.757858
782.226562	-69.026230
783.203125	-67.352264
784.179688	-68.195168
785.156250	-68.225388
786.132812	-67.225807
787.109375	-68.827774
788.085938	-69.222061
789.062500	-68.473503
790.039062	-68.726883
791.015625	-69.323647
791.992188	-68.688995
792.968750	-69.001152
793.945312	-69.362801
794.921875	-68.105988
795.898438	-69.211929
796.875000	-69.283157
797.851562	-69.470375
798.828125	-69.025299
799.804688	-69.314278
800.781250	-70.111427
801.757812	-68.564133
802.734375	-69.581795
803.710938	-67.475204
804.687500	-69.017433
805.664062	-67.845840
806.640625	-69.212448
807.617188	-69.467888
808.593750	-69.374527
809.570312	-68.198387
810.546875	-68.927467
811.523438	-69.111481
812.500000	-68.139442
813.476562	-69.368965
