Frequency (Hz)	Level (dB)
862.304688	-67.150352
863.281250	-67.249664
864.257812	-67.683945
865.234375	-68.215622
866.210938	-68.962105
867.187500	-67.730347
868.164062	-67.669746
869.140625	-67.617897
870.117188	-69.611809
871.093750	-69.018387
872.070312	-68.833443
873.046875	-68.935829
874.023438	-68.198990
875.000000	-68.590927
875.976562	-70.119942
876.953125	-69.355835
877.929688	-69.893143
878.906250	-70.738045
879.882812	-70.486610
880.859375	-69.865944
881.835938	-69.382454
882.812500	-69.615425
883.789062	-70.316391
884.765625	-70.521767
885.742188	-70.983604
886.718750	-71.881386
887.695312	-70.582062
888.671875	-70.044746
889.648438	-70.793839
890.625000	-70.464859
891.601562	-71.222168
892.578125	-71.560173
893.554688	-72.231308
894.531250	-71.374275
895.507812	-71.027824
896.484375	-71.839134
897.460938	-71.835670
898.437500	-73.431984
899.414062	-72.806938
900.390625	-72.382652
901.367188	-72.338371
902.343750	-71.712921
903.320312	-71.976959
904.296875	-71.916107
905.273438	-71.938942
906.250000	-71.531281
907.226562	-72.205475
908.203125	-72.214798
909.179688	-73.273277
910.156250	-73.840309
911.132812	-73.506409
912.109375	-73.025925
913.085938	-73.485741
914.062500	-73.825241
915.039062	-74.328903
916.015625	-74.849106
916.992188	-75.575516
917.968750	-72.442009
918.945312	-71.739815
919.921875	-73.944717
920.898438	-74.347580
921.875000	-75.001534
922.851562	-73.816681
923.828125	-72.941330
924.804688	-74.375420
925.781250	-75.048553
926.757812	-75.439873
927.734375	-73.924850
928.710938	-74.194077
929.687500	-74.948792
930.664062	-75.437813
931.640625	-74.299217
932.617188	-74.149651
933.593750	-74.561195
934.570312	-75.808769
935.546875	-75.810394
936.523438	-75.262817
937.500000	-75.707512
938.476562	-75.848122
939.453125	-75.333687
940.429688	-75.305145
941.406250	-75.942604
942.382812	-76.872932
943.359375	-76.451820
944.335938	-75.758408
945.312500	-76.195992
946.289062	-75.575470
947.265625	-75.446266
948.242188	-76.723671
949.218750	-76.594124
950.195312	-75.527626
951.171875	-76.247070
952.148438	-75.730843
953.125000	-76.708992
954.101562	-76.794121
955.078125	-75.380600
956.054688	-76.659431
957.031250	-75.619171
958.007812	-76.687660
958.984375	-76.910980
959.960938	-76.761108
960.937500	-75.323936
961.914062	-75.917328
962.890625	-75.638458
963.867188	-76.817619
964.843750	-76.519562
965.820312	-77.497742
966.796875	-77.150414
967.773438	-76.861267
968.750000	-77.275078
969.726562	-77.641327
970.703125	-77.813408
971.679688	-78.781792
972.656250	-77.242355
973.632812	-77.737671
974.609375	-77.379341
975.585938	-77.578522
976.562500	-79.122879
977.539062	-78.347931
978.515625	-79.029648
979.492188	-77.819557
980.468750	-79.352440
981.445312	-76.979301
982.421875	-77.485069
983.398438	-79.279587
984.375000	-79.602509
985.351562	-78.860138
986.328125	-78.448669
987.304688	-78.519005
988.281250	-78.025383
989.257812	-78.174370
990.234375	-77.684517
991.210938	-78.530624
992.187500	-78.073280
993.164062	-78.088608
994.140625	-79.877930
995.117188	-78.789581
996.093750	-78.310532
997.070312	-79.402725
998.046875	-80.518913
999.023438	-79.353767
1000.000000	-78.799576
1000.976562	-78.625450
1001.953125	-80.288933
1002.929688	-79.005676
1003.906250	-80.158966
1004.882812	-79.521149
1005.859375	-79.730362
1006.835938	-79.958847
1007.812500	-80.340271
1008.789062	-80.269547
1009.765625	-79.306839
1010.742188	-79.666306
1011.718750	-80.372124
1012.695312	-80.089706
1013.671875	-80.077766
1014.648438	-79.579163
1015.625000	-79.424828
1016.601562	-80.711456
1017.578125	-79.784164
1018.554688	-80.680145
1019.531250	-80.854843
1020.507812	-80.626701
1021.484375	-81.728561
1022.460938	-80.957596
1023.437500	-80.844933
1024.414062	-81.242455
1025.390625	-81.153618
1026.367188	-81.334290
1027.343750	-80.185547
1028.320312	-80.611977
1029.296875	-80.437653
1030.273438	-79.612305
1031.250000	-79.425659
1032.226562	-79.648575
1033.203125	-81.587395
1034.179688	-80.264191
1035.156250	-81.676689
1036.132812	-81.066605
1037.109375	-82.384537
1038.085938	-80.954498
1039.062500	-80.816246
1040.039062	-80.742996
1041.015625	-80.214737
1041.992188	-80.566269
1042.968750	-80.781555
1043.945312	-81.188362
1044.921875	-80.363930
1045.898438	-81.086281
1046.875000	-81.923485
1047.851562	-82.076782
1048.828125	-81.303627
1049.804688	-81.203346
1050.781250	-81.981514
1051.757812	-81.005836
1052.734375	-81.054214
1053.710938	-82.163582
1054.687500	-81.686066
1055.664062	-79.927879
1056.640625	-82.156898
1057.617188	-81.887787
1058.593750	-81.178322
1059.570312	-81.819160
1060.546875	-81.357704
1061.523438	-81.736877
1062.500000	-82.077805
1063.476562	-81.705879
1064.453125	-81.091606
1065.429688	-81.541023
1066.406250	-82.307846
1067.382812	-81.490318
1068.359375	-81.305984
1069.335938	-82.534431
1070.312500	-82.580017
1071.289062	-81.344353
1072.265625	-81.621880
1073.242188	-81.277061
1074.218750	-81.721413
1075.195312	-83.547714
1076.171875	-83.112579
1077.148438	-82.001877
1078.125000	-81.299507
1079.101562	-83.095810
1080.078125	-83.960930
1081.054688	-82.320091
1082.031250	-80.702126
1083.007812	-82.464012
1083.984375	-82.361519
1084.960938	-83.576141
1085.937500	-82.653763
1086.914062	-83.061295
1087.890625	-83.571648
1088.867188	-82.204773
1089.843750	-83.218498
1090.820312	-82.089264
1091.796875	-81.856155
1092.773438	-82.770660
1093.750000	-83.215126
1094.726562	-84.098480
1095.703125	-83.494568
1096.679688	-83.332764
1097.656250	-83.162186
1098.632812	-83.439461
1099.609375	-82.137810
1100.585938	-82.100479
1101.562500	-83.685394
1102.539062	-81.506531
1103.515625	-82.689110
1104.492188	-81.771240
1105.468750	-82.676071
1106.445312	-82.068779
1107.421875	-82.768822
1108.398438	-84.395432
1109.375000	-85.007942
1110.351562	-83.374603
1111.328125	-82.818512
1112.304688	-83.121002
1113.281250	-82.832001
1114.257812	-82.893433
1115.234375	-83.585579
1116.210938	-83.288544
1117.187500	-82.526802
1118.164062	-82.678635
1119.140625	-82.657730
1120.117188	-82.777496
1121.093750	-84.236610
1122.070312	-84.248627
1123.046875	-82.758492
1124.023438	-82.384720
1125.000000	-82.811905
1125.976562	-82.164162
1126.953125	-83.536102
1127.929688	-83.315643
1128.906250	-82.371788
1129.882812	-82.597275
1130.859375	-82.193214
1131.835938	-83.018250
1132.812500	-83.296539
1133.789062	-83.453705
1134.765625	-83.138466
1135.742188	-83.728874
1136.718750	-83.220421
1137.695312	-84.076523
1138.671875	-84.416252
1139.648438	-83.585571
1140.625000	-84.142487
1141.601562	-83.576042
1142.578125	-84.565689
1143.554688	-83.457253
1144.531250	-83.481155
1145.507812	-82.394981
1146.484375	-82.745140
1147.460938	-83.812431
1148.437500	-82.832436
1149.414062	-84.665955
1150.390625	-84.759888
1151.367188	-84.187500
1152.343750	-84.401329
1153.320312	-84.133713
1154.296875	-84.118103
1155.273438	-83.043526
1156.250000	-84.564133
1157.226562	-84.345573
1158.203125	-85.060295
1159.179688	-84.766113
1160.156250	-84.098396
1161.132812	-84.392944
1162.109375	-83.190887
1163.085938	-84.596306
1164.062500	-83.982124
1165.039062	-84.090836
1166.015625	-83.538345
1166.992188	-84.494919
1167.968750	-83.314575
1168.945312	-84.063110
1169.921875	-83.073746
1170.898438	-84.407829
1171.875000	-83.625160
1172.851562	-84.005211
1173.828125	-84.691414
1174.804688	-83.759323
1175.781250	-84.045662
1176.757812	-84.946724
1177.734375	-84.140152
1178.710938	-85.378937
1179.687500	-83.987503
1180.664062	-84.835793
1181.640625	-84.603928
1182.617188	-85.561523
1183.593750	-85.064850
1184.570312	-84.737045
1185.546875	-83.506554
1186.523438	-84.524269
1187.500000	-84.608177
1188.476562	-84.351616
1189.453125	-83.931549
1190.429688	-82.916832
1191.406250	-83.896355
1192.382812	-85.750526
1193.359375	-84.872581
1194.335938	-85.433983
1195.312500	-85.567513
1196.289062	-84.202103
1197.265625	-84.575699
1198.242188	-83.896225
1199.218750	-84.676918
1200.195312	-84.433670
1201.171875	-85.262268
1202.148438	-85.231537
1203.125000	-83.288948
1204.101562	-86.034256
1205.078125	-84.635345
1206.054688	-84.631042
1207.031250	-84.268478
1208.007812	-84.714966
1208.984375	-83.785309
1209.960938	-84.582748
1210.937500	-84.664696
1211.914062	-83.695419
1212.890625	-82.858086
1213.867188	-84.920525
1214.843750	-84.882591
